id, Start Time, End Time, Feed Type, Quantity (oz), Quantity (ml or g), Notes, Duration (Minutes), Food Type, Unit, Bottle Type
875,18:49:45 10-18-2014,19:05:29 10-18-2014,Left Breast,,,,15,Breast Milk,,
874,16:57:16 10-18-2014,17:07:15 10-18-2014,Left Breast,,,,9,Breast Milk,,
873,16:30:36 10-18-2014,16:45:04 10-18-2014,Right Breast,,,,14,Breast Milk,,
872,14:15:06 10-18-2014,14:28:27 10-18-2014,Left Breast,,,,13,Breast Milk,,
871,14:00:53 10-18-2014,14:11:01 10-18-2014,Right Breast,,,,10,Breast Milk,,
869,11:48:04 10-18-2014,12:05:11 10-18-2014,Left Breast,,,,17,Breast Milk,,
868,11:34:22 10-18-2014,11:42:55 10-18-2014,Right Breast,,,,8,Breast Milk,,
867,08:56:13 10-18-2014,09:10:45 10-18-2014,Left Breast,,,,14,Breast Milk,,
866,06:43:15 10-18-2014,07:00:20 10-18-2014,Right Breast,,,,17,Breast Milk,,
865,02:38:27 10-18-2014,02:53:24 10-18-2014,Left Breast,,,,14,Breast Milk,,
864,19:20:33 10-17-2014,19:39:58 10-17-2014,Right Breast,,,,19,Breast Milk,,
863,18:34:07 10-17-2014,18:42:47 10-17-2014,Left Breast,,,,8,Breast Milk,,
862,16:57:47 10-17-2014,17:11:39 10-17-2014,Right Breast,,,,13,Breast Milk,,
861,15:52:58 10-17-2014,16:04:38 10-17-2014,Left Breast,,,,11,Breast Milk,,
860,13:49:26 10-17-2014,14:05:17 10-17-2014,Right Breast,,,,15,Breast Milk,,
859,11:37:22 10-17-2014,11:43:07 10-17-2014,Right Breast,,,,5,Breast Milk,,
858,11:15:15 10-17-2014,11:31:10 10-17-2014,Left Breast,,,,15,Breast Milk,,
857,09:29:13 10-17-2014,09:39:37 10-17-2014,Right Breast,,,,10,Breast Milk,,
856,07:22:16 10-17-2014,07:24:48 10-17-2014,Right Breast,,,,2,Breast Milk,,
855,07:04:14 10-17-2014,07:17:45 10-17-2014,Left Breast,,,,13,Breast Milk,,
854,03:17:48 10-17-2014,03:28:23 10-17-2014,Right Breast,,,,10,Breast Milk,,
853,20:08:29 10-16-2014,20:22:43 10-16-2014,Left Breast,,,,14,Breast Milk,,
852,18:31:57 10-16-2014,18:38:28 10-16-2014,Left Breast,,,,6,Breast Milk,,
851,17:58:21 10-16-2014,18:26:30 10-16-2014,Right Breast,,,,28,Breast Milk,,
850,15:49:23 10-16-2014,15:57:54 10-16-2014,Right Breast,,,,8,Breast Milk,,
849,15:38:22 10-16-2014,15:48:10 10-16-2014,Left Breast,,,,9,Breast Milk,,
848,13:17:25 10-16-2014,13:33:35 10-16-2014,Right Breast,,,,16,Breast Milk,,
847,12:32:25 10-16-2014,12:42:30 10-16-2014,Left Breast,,,,10,Breast Milk,,
846,10:14:35 10-16-2014,10:34:35 10-16-2014,Left Breast,,,,20,Breast Milk,,
845,10:02:44 10-16-2014,10:13:08 10-16-2014,Right Breast,,,,10,Breast Milk,,
844,07:50:30 10-16-2014,08:00:32 10-16-2014,Right Breast,,,,10,Breast Milk,,
843,07:34:16 10-16-2014,07:49:44 10-16-2014,Left Breast,,,,15,Breast Milk,,
842,04:36:08 10-16-2014,04:46:25 10-16-2014,Left Breast,,,,10,Breast Milk,,
841,21:21:58 10-15-2014,21:34:23 10-15-2014,Right Breast,,,,12,Breast Milk,,
840,18:09:43 10-15-2014,18:27:09 10-15-2014,Left Breast,,,,17,Breast Milk,,
839,17:10:48 10-15-2014,17:19:13 10-15-2014,Right Breast,,,,8,Breast Milk,,
838,15:26:12 10-15-2014,15:35:40 10-15-2014,Right Breast,,,,9,Breast Milk,,
837,15:07:20 10-15-2014,15:24:05 10-15-2014,Left Breast,,,,16,Breast Milk,,
836,12:53:51 10-15-2014,13:14:40 10-15-2014,Right Breast,,,,20,Breast Milk,,
835,10:43:13 10-15-2014,10:56:28 10-15-2014,Left Breast,,,,13,Breast Milk,,
833,07:59:16 10-15-2014,08:11:19 10-15-2014,Right Breast,,,,12,Breast Milk,,
832,05:51:23 10-15-2014,06:00:18 10-15-2014,Left Breast,,,,8,Breast Milk,,
831,03:42:56 10-15-2014,03:59:40 10-15-2014,Left Breast,,,,16,Breast Milk,,
830,03:01:29 10-15-2014,03:12:25 10-15-2014,Right Breast,,,,10,Breast Milk,,
829,20:19:47 10-14-2014,20:33:27 10-14-2014,Left Breast,,,,13,Breast Milk,,
828,19:22:02 10-14-2014,19:29:07 10-14-2014,Right Breast,,,,7,Breast Milk,,
827,18:11:28 10-14-2014,18:19:48 10-14-2014,Right Breast,,,,8,Breast Milk,,
826,17:54:19 10-14-2014,18:09:38 10-14-2014,Left Breast,,,,15,Breast Milk,,
825,17:04:31 10-14-2014,17:09:43 10-14-2014,Left Breast,,,,5,Breast Milk,,
824,15:39:28 10-14-2014,15:58:16 10-14-2014,Right Breast,,,,18,Breast Milk,,
823,13:13:35 10-14-2014,13:24:48 10-14-2014,Right Breast,,,,11,Breast Milk,,
822,12:57:29 10-14-2014,13:11:10 10-14-2014,Left Breast,,,,13,Breast Milk,,
821,10:20:25 10-14-2014,10:26:41 10-14-2014,Left Breast,,,,6,Breast Milk,,
820,09:48:30 10-14-2014,10:08:34 10-14-2014,Right Breast,,,,20,Breast Milk,,
818,07:00:34 10-14-2014,07:07:05 10-14-2014,Right Breast,,,,6,Breast Milk,,
817,06:47:02 10-14-2014,06:57:04 10-14-2014,Left Breast,,,,10,Breast Milk,,
816,03:33:51 10-14-2014,03:57:23 10-14-2014,Right Breast,,,,23,Breast Milk,,
815,20:33:12 10-13-2014,20:41:35 10-13-2014,Right Breast,,,,8,Breast Milk,,
814,20:19:52 10-13-2014,20:32:09 10-13-2014,Left Breast,,,,12,Breast Milk,,
813,18:22:27 10-13-2014,18:38:41 10-13-2014,Right Breast,,,,16,Breast Milk,,
812,18:04:58 10-13-2014,18:20:32 10-13-2014,Left Breast,,,,15,Breast Milk,,
811,16:08:08 10-13-2014,16:22:25 10-13-2014,Right Breast,,,,14,Breast Milk,,
810,14:48:25 10-13-2014,15:08:47 10-13-2014,Left Breast,,,,20,Breast Milk,,
809,14:04:36 10-13-2014,14:14:45 10-13-2014,Right Breast,,,,10,Breast Milk,,
808,11:29:11 10-13-2014,11:45:59 10-13-2014,Left Breast,,,,16,Breast Milk,,
807,09:14:29 10-13-2014,09:29:17 10-13-2014,Right Breast,,,,14,Breast Milk,,
806,07:12:00 10-13-2014,07:22:45 10-13-2014,Left Breast,,,,10,Breast Milk,,
805,03:05:12 10-13-2014,03:12:58 10-13-2014,Right Breast,,,,7,Breast Milk,,
804,20:04:12 10-12-2014,20:18:22 10-12-2014,Left Breast,,,,14,Breast Milk,,
803,18:28:25 10-12-2014,18:37:46 10-12-2014,Left Breast,,,,9,Breast Milk,,
802,18:08:58 10-12-2014,18:26:05 10-12-2014,Right Breast,,,,17,Breast Milk,,
801,16:14:24 10-12-2014,16:21:58 10-12-2014,Right Breast,,,,7,Breast Milk,,
800,16:05:21 10-12-2014,16:12:42 10-12-2014,Left Breast,,,,7,Breast Milk,,
799,13:58:26 10-12-2014,14:06:21 10-12-2014,Left Breast,,,,7,Breast Milk,,
798,13:39:53 10-12-2014,13:52:38 10-12-2014,Right Breast,,,,12,Breast Milk,,
797,11:44:35 10-12-2014,11:53:11 10-12-2014,Right Breast,,,,8,Breast Milk,,
796,11:27:10 10-12-2014,11:44:08 10-12-2014,Left Breast,,,,16,Breast Milk,,
795,09:28:19 10-12-2014,09:40:08 10-12-2014,Right Breast,,,,11,Breast Milk,,
794,06:58:31 10-12-2014,07:11:32 10-12-2014,Right Breast,,,,13,Breast Milk,,
793,06:38:28 10-12-2014,06:56:28 10-12-2014,Left Breast,,,,18,Breast Milk,,
792,02:24:37 10-12-2014,02:45:07 10-12-2014,Right Breast,,,,20,Breast Milk,,
791,20:29:48 10-11-2014,20:39:35 10-11-2014,Left Breast,,,,9,Breast Milk,,
790,18:31:00 10-11-2014,18:45:53 10-11-2014,Right Breast,,,,14,Breast Milk,,
789,16:28:47 10-11-2014,16:41:44 10-11-2014,Left Breast,,,,12,Breast Milk,,
788,14:07:40 10-11-2014,14:34:08 10-11-2014,Right Breast,,,,26,Breast Milk,,
787,11:53:40 10-11-2014,12:15:35 10-11-2014,Left Breast,,,,21,Breast Milk,,
786,09:33:28 10-11-2014,09:40:03 10-11-2014,Left Breast,,,,6,Breast Milk,,
785,09:14:51 10-11-2014,09:31:46 10-11-2014,Right Breast,,,,16,Breast Milk,,
784,07:05:37 10-11-2014,07:17:15 10-11-2014,Left Breast,,,,11,Breast Milk,,
783,03:34:58 10-11-2014,03:47:12 10-11-2014,Right Breast,,,,12,Breast Milk,,
782,20:26:13 10-10-2014,20:34:18 10-10-2014,Left Breast,,,,8,Breast Milk,,
781,19:26:42 10-10-2014,19:49:43 10-10-2014,Left Breast,,,,23,Breast Milk,,
780,19:02:44 10-10-2014,19:25:45 10-10-2014,Right Breast,,,,23,Breast Milk,,
779,17:32:08 10-10-2014,17:48:33 10-10-2014,Left Breast,,,,16,Breast Milk,,
778,15:21:29 10-10-2014,15:33:38 10-10-2014,Right Breast,,,,12,Breast Milk,,
777,13:18:46 10-10-2014,13:30:16 10-10-2014,Left Breast,,,,11,Breast Milk,,
776,12:14:31 10-10-2014,12:30:44 10-10-2014,Right Breast,,,,16,Breast Milk,,
775,09:30:06 10-10-2014,09:38:43 10-10-2014,Left Breast,,,,8,Breast Milk,,
774,08:56:41 10-10-2014,09:08:54 10-10-2014,Right Breast,,,,12,Breast Milk,,
773,07:04:03 10-10-2014,07:31:25 10-10-2014,Left Breast,,,,27,Breast Milk,,
772,04:02:29 10-10-2014,04:07:52 10-10-2014,Left Breast,,,,5,Breast Milk,,
771,03:25:29 10-10-2014,03:43:40 10-10-2014,Right Breast,,,,18,Breast Milk,,
770,20:18:33 10-09-2014,20:39:46 10-09-2014,Left Breast,,,,21,Breast Milk,,
769,18:50:39 10-09-2014,18:58:11 10-09-2014,Left Breast,,,,7,Breast Milk,,
768,18:23:43 10-09-2014,18:48:41 10-09-2014,Right Breast,,,,24,Breast Milk,,
767,16:21:25 10-09-2014,16:33:19 10-09-2014,Left Breast,,,,11,Breast Milk,,
766,14:10:59 10-09-2014,14:25:46 10-09-2014,Right Breast,,,,14,Breast Milk,,
765,12:43:46 10-09-2014,12:59:43 10-09-2014,Left Breast,,,,15,Breast Milk,,
764,11:05:47 10-09-2014,11:15:49 10-09-2014,Right Breast,,,,10,Breast Milk,,
763,09:50:43 10-09-2014,10:09:45 10-09-2014,Left Breast,,,,19,Breast Milk,,
762,08:03:16 10-09-2014,08:20:55 10-09-2014,Left Breast,,,,17,Breast Milk,,
761,05:57:50 10-09-2014,06:01:54 10-09-2014,Left Breast,,,,4,Breast Milk,,
760,05:24:56 10-09-2014,05:37:21 10-09-2014,Right Breast,,,,12,Breast Milk,,
759,01:21:28 10-09-2014,01:32:07 10-09-2014,Left Breast,,,,10,Breast Milk,,
758,18:10:10 10-08-2014,18:25:14 10-08-2014,Right Breast,,,,15,Breast Milk,,
757,17:48:22 10-08-2014,18:08:21 10-08-2014,Left Breast,,,,19,Breast Milk,,
756,15:42:46 10-08-2014,15:57:49 10-08-2014,Left Breast,,,,15,Breast Milk,,
755,15:23:16 10-08-2014,15:39:43 10-08-2014,Right Breast,,,,16,Breast Milk,,
754,13:16:43 10-08-2014,13:18:09 10-08-2014,Right Breast,,,,1,Breast Milk,,
753,12:56:44 10-08-2014,13:07:47 10-08-2014,Left Breast,,,,11,Breast Milk,,
752,10:37:30 10-08-2014,10:48:25 10-08-2014,Right Breast,,,,10,Breast Milk,,
751,08:01:37 10-08-2014,08:08:34 10-08-2014,Right Breast,,,,6,Breast Milk,,
750,07:45:56 10-08-2014,08:01:03 10-08-2014,Left Breast,,,,15,Breast Milk,,
749,04:58:01 10-08-2014,05:03:07 10-08-2014,Left Breast,,,,5,Breast Milk,,
748,04:38:02 10-08-2014,04:52:19 10-08-2014,Right Breast,,,,14,Breast Milk,,
747,01:18:13 10-08-2014,01:25:12 10-08-2014,Right Breast,,,,6,Breast Milk,,
746,19:32:36 10-07-2014,19:48:21 10-07-2014,Left Breast,,,,15,Breast Milk,,
745,16:55:55 10-07-2014,17:13:26 10-07-2014,Right Breast,,,,17,Breast Milk,,
744,15:27:59 10-07-2014,15:44:13 10-07-2014,Left Breast,,,,16,Breast Milk,,
743,15:13:56 10-07-2014,15:25:56 10-07-2014,Right Breast,,,,11,Breast Milk,,
742,12:50:29 10-07-2014,12:59:42 10-07-2014,Right Breast,,,,9,Breast Milk,,
741,12:41:39 10-07-2014,12:49:28 10-07-2014,Left Breast,,,,7,Breast Milk,,
740,10:18:16 10-07-2014,10:27:26 10-07-2014,Left Breast,,,,9,Breast Milk,,
739,09:44:42 10-07-2014,09:56:48 10-07-2014,Right Breast,,,,12,Breast Milk,,
738,07:50:23 10-07-2014,07:58:35 10-07-2014,Right Breast,,,,8,Breast Milk,,
737,07:37:00 10-07-2014,07:47:47 10-07-2014,Left Breast,,,,10,Breast Milk,,
736,05:37:23 10-07-2014,05:43:54 10-07-2014,Left Breast,,,,6,Breast Milk,,
735,02:30:07 10-07-2014,02:40:17 10-07-2014,Right Breast,,,,10,Breast Milk,,
734,19:13:43 10-06-2014,19:23:54 10-06-2014,Right Breast,,,,10,Breast Milk,,
733,18:50:40 10-06-2014,19:00:22 10-06-2014,Left Breast,,,,9,Breast Milk,,
732,18:18:49 10-06-2014,18:27:35 10-06-2014,Right Breast,,,,8,Breast Milk,,
731,16:03:24 10-06-2014,16:11:37 10-06-2014,Right Breast,,,,8,Breast Milk,,
730,15:47:07 10-06-2014,15:59:52 10-06-2014,Left Breast,,,,12,Breast Milk,,
729,13:23:30 10-06-2014,13:40:48 10-06-2014,Right Breast,,,,17,Breast Milk,,
728,11:04:28 10-06-2014,11:19:17 10-06-2014,Left Breast,,,,14,Breast Milk,,
727,09:03:04 10-06-2014,09:17:20 10-06-2014,Right Breast,,,,14,Breast Milk,,
726,06:46:15 10-06-2014,06:55:20 10-06-2014,Left Breast,,,,9,Breast Milk,,
725,01:19:19 10-06-2014,01:25:49 10-06-2014,Left Breast,,,,6,Breast Milk,,
724,00:40:14 10-06-2014,00:47:41 10-06-2014,Right Breast,,,,7,Breast Milk,,
723,18:25:49 10-05-2014,18:39:41 10-05-2014,Left Breast,,,,13,Breast Milk,,
722,18:12:29 10-05-2014,18:24:16 10-05-2014,Right Breast,,,,11,Breast Milk,,
721,16:15:21 10-05-2014,16:24:49 10-05-2014,Right Breast,,,,9,Breast Milk,,
720,15:20:05 10-05-2014,15:34:32 10-05-2014,Left Breast,,,,14,Breast Milk,,
719,12:31:46 10-05-2014,12:42:43 10-05-2014,Right Breast,,,,10,Breast Milk,,
718,09:15:57 10-05-2014,09:34:42 10-05-2014,Left Breast,,,,18,Breast Milk,,
717,07:15:03 10-05-2014,07:22:56 10-05-2014,Right Breast,,,,7,Breast Milk,,
716,06:48:09 10-05-2014,06:55:34 10-05-2014,Right Breast,,,,7,Breast Milk,,
715,02:39:58 10-05-2014,02:45:06 10-05-2014,Left Breast,,,,5,Breast Milk,,
714,19:30:50 10-04-2014,19:37:20 10-04-2014,Right Breast,,,,6,Breast Milk,,
713,18:01:45 10-04-2014,18:13:32 10-04-2014,Right Breast,,,,11,Breast Milk,,
712,17:48:20 10-04-2014,17:58:17 10-04-2014,Left Breast,,,,9,Breast Milk,,
711,15:29:34 10-04-2014,15:38:58 10-04-2014,Left Breast,,,,9,Breast Milk,,
710,14:57:33 10-04-2014,15:09:12 10-04-2014,Right Breast,,,,11,Breast Milk,,
709,13:15:36 10-04-2014,13:19:36 10-04-2014,Right Breast,,,,3,Breast Milk,,
708,12:54:44 10-04-2014,13:07:06 10-04-2014,Left Breast,,,,12,Breast Milk,,
707,10:52:46 10-04-2014,11:05:59 10-04-2014,Right Breast,,,,13,Breast Milk,,
706,08:07:20 10-04-2014,08:13:22 10-04-2014,Left Breast,,,,6,Breast Milk,,
705,01:50:10 10-04-2014,03:03:39 10-04-2014,Right Breast,,,,73,Breast Milk,,
704,19:17:24 10-03-2014,19:31:56 10-03-2014,Left Breast,,,,14,Breast Milk,,
703,16:31:14 10-03-2014,16:44:33 10-03-2014,Right Breast,,,,13,Breast Milk,,
701,14:28:57 10-03-2014,14:38:37 10-03-2014,Left Breast,,,,9,Breast Milk,,
700,12:40:00 10-03-2014,12:50:42 10-03-2014,Right Breast,,,,10,Breast Milk,,
699,12:13:29 10-03-2014,12:20:54 10-03-2014,Left Breast,,,,7,Breast Milk,,
698,09:31:48 10-03-2014,09:41:19 10-03-2014,Right Breast,,,,9,Breast Milk,,
697,07:38:14 10-03-2014,07:53:25 10-03-2014,Left Breast,,,,15,Breast Milk,,
696,03:27:33 10-03-2014,04:08:15 10-03-2014,Right Breast,,,,40,Breast Milk,,
695,21:42:48 10-02-2014,21:56:27 10-02-2014,Left Breast,,,,13,Breast Milk,,
694,19:30:21 10-02-2014,19:38:05 10-02-2014,Left Breast,,,,7,Breast Milk,,
693,19:08:07 10-02-2014,19:27:04 10-02-2014,Right Breast,,,,18,Breast Milk,,
692,17:04:56 10-02-2014,17:10:59 10-02-2014,Right Breast,,,,6,Breast Milk,,
691,16:42:09 10-02-2014,17:03:48 10-02-2014,Left Breast,,,,21,Breast Milk,,
690,13:07:08 10-02-2014,13:27:14 10-02-2014,Right Breast,,,,20,Breast Milk,,
689,12:16:22 10-02-2014,12:31:45 10-02-2014,Left Breast,,,,15,Breast Milk,,
688,09:32:06 10-02-2014,09:47:00 10-02-2014,Right Breast,,,,14,Breast Milk,,
687,07:36:53 10-02-2014,07:49:41 10-02-2014,Left Breast,,,,12,Breast Milk,,
686,04:06:49 10-02-2014,04:09:41 10-02-2014,Left Breast,,,,2,Breast Milk,,
685,03:54:24 10-02-2014,04:02:42 10-02-2014,Right Breast,,,,8,Breast Milk,,
684,20:42:11 10-01-2014,20:47:50 10-01-2014,Right Breast,,,,5,Breast Milk,,
683,20:31:58 10-01-2014,20:38:31 10-01-2014,Left Breast,,,,6,Breast Milk,,
682,19:35:58 10-01-2014,19:43:14 10-01-2014,Left Breast,,,,7,Breast Milk,,
681,18:46:45 10-01-2014,19:06:46 10-01-2014,Right Breast,,,,20,Breast Milk,,
680,16:41:57 10-01-2014,16:51:39 10-01-2014,Right Breast,,,,9,Breast Milk,,
679,16:24:27 10-01-2014,16:40:19 10-01-2014,Left Breast,,,,15,Breast Milk,,
678,14:15:07 10-01-2014,14:27:55 10-01-2014,Right Breast,,,,12,Breast Milk,,
677,12:30:23 10-01-2014,12:32:46 10-01-2014,Right Breast,,,,2,Breast Milk,,
676,12:19:35 10-01-2014,12:27:41 10-01-2014,Left Breast,,,,8,Breast Milk,,
675,10:33:37 10-01-2014,10:38:38 10-01-2014,Left Breast,,,,5,Breast Milk,,
674,10:22:25 10-01-2014,10:30:06 10-01-2014,Right Breast,,,,7,Breast Milk,,
673,08:26:18 10-01-2014,08:33:49 10-01-2014,Right Breast,,,,7,Breast Milk,,
672,08:01:01 10-01-2014,08:09:18 10-01-2014,Left Breast,,,,8,Breast Milk,,
671,05:19:29 10-01-2014,05:25:03 10-01-2014,Left Breast,,,,5,Breast Milk,,
670,05:03:38 10-01-2014,05:08:44 10-01-2014,Right Breast,,,,5,Breast Milk,,
669,04:29:30 10-01-2014,04:42:29 10-01-2014,Right Breast,,,,12,Breast Milk,,
668,04:15:00 10-01-2014,04:19:38 10-01-2014,Left Breast,,,,4,Breast Milk,,
667,21:09:07 09-30-2014,21:18:31 09-30-2014,Right Breast,,,,9,Breast Milk,,
666,20:01:45 09-30-2014,20:06:16 09-30-2014,Right Breast,,,,4,Breast Milk,,
664,18:38:18 09-30-2014,19:01:24 09-30-2014,Left Breast,,,,23,Breast Milk,,
663,16:42:38 09-30-2014,17:04:54 09-30-2014,Right Breast,,,,22,Breast Milk,,
662,13:39:45 09-30-2014,13:49:12 09-30-2014,Left Breast,,,,9,Breast Milk,,
661,11:41:47 09-30-2014,11:47:58 09-30-2014,Left Breast,,,,6,Breast Milk,,
660,09:48:36 09-30-2014,10:03:12 09-30-2014,Right Breast,,,,14,Breast Milk,,
659,08:05:50 09-30-2014,08:10:21 09-30-2014,Right Breast,,,,4,Breast Milk,,
658,07:45:18 09-30-2014,08:00:21 09-30-2014,Left Breast,,,,15,Breast Milk,,
657,04:24:27 09-30-2014,04:35:13 09-30-2014,Right Breast,,,,10,Breast Milk,,
656,03:40:30 09-30-2014,03:51:03 09-30-2014,Left Breast,,,,10,Breast Milk,,
655,22:12:52 09-29-2014,22:23:22 09-29-2014,Right Breast,,,,10,Breast Milk,,
654,20:07:43 09-29-2014,20:24:46 09-29-2014,Left Breast,,,,17,Breast Milk,,
653,19:29:15 09-29-2014,19:35:25 09-29-2014,Left Breast,,,,6,Breast Milk,,
652,18:38:05 09-29-2014,18:57:51 09-29-2014,Right Breast,,,,19,Breast Milk,,
651,17:22:06 09-29-2014,17:34:09 09-29-2014,Right Breast,,,,12,Breast Milk,,
650,17:06:12 09-29-2014,17:16:27 09-29-2014,Left Breast,,,,10,Breast Milk,,
649,14:32:01 09-29-2014,14:39:55 09-29-2014,Left Breast,,,,7,Breast Milk,,
648,14:13:46 09-29-2014,14:25:48 09-29-2014,Right Breast,,,,12,Breast Milk,,
647,11:59:24 09-29-2014,12:07:15 09-29-2014,Right Breast,,,,7,Breast Milk,,
646,11:43:47 09-29-2014,11:54:47 09-29-2014,Left Breast,,,,11,Breast Milk,,
645,09:40:17 09-29-2014,09:54:57 09-29-2014,Right Breast,,,,14,Breast Milk,,
644,08:24:15 09-29-2014,08:36:28 09-29-2014,Left Breast,,,,12,Breast Milk,,
643,06:06:34 09-29-2014,06:13:37 09-29-2014,Left Breast,,,,7,Breast Milk,,
642,05:39:49 09-29-2014,05:49:22 09-29-2014,Right Breast,,,,9,Breast Milk,,
641,02:32:07 09-29-2014,02:46:21 09-29-2014,Right Breast,,,,14,Breast Milk,,
640,19:21:38 09-28-2014,19:34:43 09-28-2014,Left Breast,,,,13,Breast Milk,,
639,18:39:00 09-28-2014,19:05:25 09-28-2014,Right Breast,,,,26,Breast Milk,,
638,17:54:44 09-28-2014,18:11:18 09-28-2014,Left Breast,,,,16,Breast Milk,,
637,16:08:58 09-28-2014,16:21:18 09-28-2014,Right Breast,,,,12,Breast Milk,,
636,14:22:01 09-28-2014,14:33:35 09-28-2014,Left Breast,,,,11,Breast Milk,,
635,12:10:35 09-28-2014,12:21:36 09-28-2014,Right Breast,,,,11,Breast Milk,,
634,09:11:25 09-28-2014,09:21:04 09-28-2014,Left Breast,,,,9,Breast Milk,,
633,07:55:15 09-28-2014,08:25:32 09-28-2014,Right Breast,,,,30,Breast Milk,,
632,04:45:21 09-28-2014,04:55:59 09-28-2014,Left Breast,,,,10,Breast Milk,,
631,00:36:11 09-28-2014,00:47:30 09-28-2014,Right Breast,,,,11,Breast Milk,,
630,20:41:30 09-27-2014,20:43:05 09-27-2014,Right Breast,,,,1,Breast Milk,,
629,20:29:45 09-27-2014,20:40:12 09-27-2014,Left Breast,,,,10,Breast Milk,,
628,19:08:14 09-27-2014,19:33:36 09-27-2014,Right Breast,,,,25,Breast Milk,,
627,17:49:23 09-27-2014,18:09:55 09-27-2014,Left Breast,,,,20,Breast Milk,,
626,15:15:30 09-27-2014,15:22:32 09-27-2014,Right Breast,,,,7,Breast Milk,,
625,14:09:50 09-27-2014,14:17:52 09-27-2014,Left Breast,,,,8,Breast Milk,,
624,12:49:08 09-27-2014,12:51:47 09-27-2014,Right Breast,,,,2,Breast Milk,,
623,12:03:54 09-27-2014,12:24:26 09-27-2014,Left Breast,,,,20,Breast Milk,,
622,09:52:57 09-27-2014,09:56:42 09-27-2014,Left Breast,,,,3,Breast Milk,,
621,09:34:27 09-27-2014,09:46:25 09-27-2014,Right Breast,,,,11,Breast Milk,,
620,07:19:56 09-27-2014,07:32:41 09-27-2014,Left Breast,,,,12,Breast Milk,,
619,04:17:29 09-27-2014,04:29:37 09-27-2014,Right Breast,,,,12,Breast Milk,,
618,03:46:45 09-27-2014,03:48:07 09-27-2014,Right Breast,,,,1,Breast Milk,,
617,03:34:28 09-27-2014,03:42:19 09-27-2014,Left Breast,,,,7,Breast Milk,,
616,20:25:31 09-26-2014,20:38:47 09-26-2014,Right Breast,,,,13,Breast Milk,,
615,19:52:54 09-26-2014,20:04:14 09-26-2014,Right Breast,,,,11,Breast Milk,,
614,19:43:23 09-26-2014,19:51:27 09-26-2014,Left Breast,,,,8,Breast Milk,,
613,18:09:31 09-26-2014,18:15:15 09-26-2014,Right Breast,,,,5,Breast Milk,,
612,18:00:29 09-26-2014,18:09:07 09-26-2014,Left Breast,,,,8,Breast Milk,,
611,17:51:01 09-26-2014,17:58:34 09-26-2014,Right Breast,,,,7,Breast Milk,,
610,15:53:19 09-26-2014,15:59:05 09-26-2014,Right Breast,,,,5,Breast Milk,,
609,15:27:41 09-26-2014,15:37:43 09-26-2014,Left Breast,,,,10,Breast Milk,,
608,13:16:13 09-26-2014,13:40:33 09-26-2014,Right Breast,,,,24,Breast Milk,,
607,10:36:03 09-26-2014,10:47:04 09-26-2014,Left Breast,,,,11,Breast Milk,,
606,08:34:43 09-26-2014,08:42:25 09-26-2014,Left Breast,,,,7,Breast Milk,,
605,07:16:51 09-26-2014,07:46:58 09-26-2014,Right Breast,,,,30,Breast Milk,,
604,04:01:45 09-26-2014,04:04:14 09-26-2014,Right Breast,,,,2,Breast Milk,,
603,03:41:02 09-26-2014,03:50:41 09-26-2014,Left Breast,,,,9,Breast Milk,,
602,20:52:37 09-25-2014,21:20:31 09-25-2014,Right Breast,,,,27,Breast Milk,,
601,19:37:01 09-25-2014,19:44:04 09-25-2014,Left Breast,,,,7,Breast Milk,,
600,18:17:45 09-25-2014,18:21:20 09-25-2014,Right Breast,,,,3,Breast Milk,,
599,17:39:48 09-25-2014,17:45:00 09-25-2014,Right Breast,,,,5,Breast Milk,,
598,17:25:51 09-25-2014,17:37:43 09-25-2014,Left Breast,,,,11,Breast Milk,,
597,15:38:22 09-25-2014,15:51:24 09-25-2014,Left Breast,,,,13,Breast Milk,,
596,13:19:11 09-25-2014,13:34:15 09-25-2014,Right Breast,,,,15,Breast Milk,,
595,12:53:44 09-25-2014,13:02:28 09-25-2014,Left Breast,,,,8,Breast Milk,,
594,10:43:42 09-25-2014,10:48:11 09-25-2014,Left Breast,,,,4,Breast Milk,,
593,10:24:40 09-25-2014,10:37:50 09-25-2014,Right Breast,,,,13,Breast Milk,,
592,08:55:15 09-25-2014,09:07:45 09-25-2014,Right Breast,,,,12,Breast Milk,,
591,07:55:48 09-25-2014,08:14:45 09-25-2014,Left Breast,,,,18,Breast Milk,,
590,04:24:58 09-25-2014,04:30:40 09-25-2014,Right Breast,,,,5,Breast Milk,,
589,03:16:59 09-25-2014,03:36:06 09-25-2014,Left Breast,,,,19,Breast Milk,,
588,20:12:45 09-24-2014,20:25:50 09-24-2014,Right Breast,,,,13,Breast Milk,,
587,19:58:07 09-24-2014,20:10:18 09-24-2014,Left Breast,,,,12,Breast Milk,,
586,18:13:19 09-24-2014,18:28:14 09-24-2014,Right Breast,,,,14,Breast Milk,,
585,16:15:18 09-24-2014,16:26:06 09-24-2014,Left Breast,,,,10,Breast Milk,,
584,14:32:54 09-24-2014,14:49:43 09-24-2014,Right Breast,,,,16,Breast Milk,,
583,13:08:59 09-24-2014,13:21:50 09-24-2014,Left Breast,,,,12,Breast Milk,,
582,10:28:53 09-24-2014,10:43:55 09-24-2014,Right Breast,,,,15,Breast Milk,,
581,10:00:39 09-24-2014,10:06:39 09-24-2014,Right Breast,,,,5,Breast Milk,,
